Column 1,Column 2,Column 3,Column 4,Column 5,Column 6
"660:""2020-03-18T20:11:25Z,2020-03-18T20:08:03Z,Feliz Navidad,http://twitter.com/search?q=%22Feliz+Navidad%22,%22Feliz+Navidad%22,
706:""2020-03-18T20:29:34Z",2020-03-18T20:23:02Z,#FelipeVI,http://twitter.com/search?q=%23FelipeVI,%23FelipeVI,
"710:""2020-03-18T20:29:34Z,2020-03-18T20:23:02Z,Feliz Navidad,http://twitter.com/search?q=%22Feliz+Navidad%22,%22Feliz+Navidad%22,
753:""2020-03-18T20:41:49Z",2020-03-18T20:38:03Z,#FelipeVI,http://twitter.com/search?q=%23FelipeVI,%23FelipeVI,
"760:""2020-03-18T20:41:49Z,2020-03-18T20:38:03Z,Feliz Navidad,http://twitter.com/search?q=%22Feliz+Navidad%22,%22Feliz+Navidad%22,
799:""2020-03-18T21:29:45Z",2020-03-18T21:25:09Z,Rey Felipe VI,http://twitter.com/search?q=%22Rey+Felipe+VI%22,%22Rey+Felipe+VI%22,10123
"895:""2020-03-18T23:30:05Z,2020-03-18T23:25:10Z,Feliz Navidad,http://twitter.com/search?q=%22Feliz+Navidad%22,%22Feliz+Navidad%22,
905:""2020-03-18T23:30:05Z",2020-03-18T23:25:10Z,#FelipeVI,http://twitter.com/search?q=%23FelipeVI,%23FelipeVI,
"1026:""2020-03-19T02:30:35Z,2020-03-19T02:22:59Z,#Felices23Raoul,http://twitter.com/search?q=%23Felices23Raoul,%23Felices23Raoul,
1046:""2020-03-19T02:30:35Z",2020-03-19T02:22:59Z,Felipe Melo,http://twitter.com/search?q=%22Felipe+Melo%22,%22Felipe+Melo%22,17569
"2803:""2020-03-20T10:36:05Z,2020-03-20T10:26:53Z,#FelizFinde,http://twitter.com/search?q=%23FelizFinde,%23FelizFinde,
2824:""2020-03-20T10:36:05Z",2020-03-20T10:26:53Z,Felipe de Borbón y Grecia,http://twitter.com/search?q=%22Felipe+de+Borb%C3%B3n+y+Grecia%22,%22Felipe+de+Borb%C3%B3n+y+Grecia%22,
"10187:""2020-03-26T13:23:15Z,2020-03-26T13:17:22Z,Felices 94,http://twitter.com/search?q=%22Felices+94%22,%22Felices+94%22,
10191:""2020-03-26T13:23:15Z",2020-03-26T13:17:22Z,El Rey Felipe VI,http://twitter.com/search?q=%22El+Rey+Felipe+VI%22,%22El+Rey+Felipe+VI%22,
"10274:""2020-03-26T15:25:11Z,2020-03-26T15:19:08Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,25966
10295:""2020-03-26T15:25:11Z",2020-03-26T15:19:08Z,El Rey Felipe VI,http://twitter.com/search?q=%22El+Rey+Felipe+VI%22,%22El+Rey+Felipe+VI%22,
"17346:""2020-04-01T14:44:39Z,2020-04-01T14:37:47Z,#FelizMiercoles,http://twitter.com/search?q=%23FelizMiercoles,%23FelizMiercoles,31484
17553:""2020-04-01T18:48:39Z",2020-04-01T18:45:06Z,#FelipeVIFarsante,http://twitter.com/search?q=%23FelipeVIFarsante,%23FelipeVIFarsante,
"17599:""2020-04-01T19:49:43Z,2020-04-01T19:47:24Z,#FelipeVIFarsante,http://twitter.com/search?q=%23FelipeVIFarsante,%23FelipeVIFarsante,
17648:""2020-04-01T20:50:43Z",2020-04-01T20:47:24Z,#FelipeVIFarsante,http://twitter.com/search?q=%23FelipeVIFarsante,%23FelipeVIFarsante,
"18493:""2020-04-02T14:08:45Z,2020-04-02T14:04:05Z,Don Felipe,http://twitter.com/search?q=%22Don+Felipe%22,%22Don+Felipe%22,
18588:""2020-04-02T16:10:44Z",2020-04-02T16:05:53Z,Don Felipe,http://twitter.com/search?q=%22Don+Felipe%22,%22Don+Felipe%22,
"18623:""2020-04-02T17:11:43Z,2020-04-02T17:05:52Z,Don Felipe,http://twitter.com/search?q=%22Don+Felipe%22,%22Don+Felipe%22,
18672:""2020-04-02T18:12:41Z",2020-04-02T18:10:54Z,Don Felipe,http://twitter.com/search?q=%22Don+Felipe%22,%22Don+Felipe%22,
"18726:""2020-04-02T19:13:41Z,2020-04-02T19:10:55Z,Don Felipe,http://twitter.com/search?q=%22Don+Felipe%22,%22Don+Felipe%22,
18830:""2020-04-02T21:15:45Z",2020-04-02T21:10:44Z,Don Felipe,http://twitter.com/search?q=%22Don+Felipe%22,%22Don+Felipe%22,
"20667:""2020-04-04T10:51:54Z,2020-04-04T10:46:53Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,10231
20669:""2020-04-04T10:51:54Z",2020-04-04T10:46:53Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,
"20718:""2020-04-04T11:52:49Z,2020-04-04T11:46:56Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,12388
20719:""2020-04-04T11:52:49Z",2020-04-04T11:46:56Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,
"20904:""2020-04-04T14:55:38Z,2020-04-04T14:52:08Z,#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,23709
20925:""2020-04-04T15:56:35Z",2020-04-04T15:52:12Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,18292
"26087:""2020-04-09T00:35:48Z,2020-04-09T00:33:02Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,36159
26135:""2020-04-09T01:36:48Z",2020-04-09T01:33:08Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,36406
"26183:""2020-04-09T02:37:43Z,2020-04-09T02:32:58Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,36582
26228:""2020-04-09T03:38:40Z",2020-04-09T03:34:10Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,36690
"26407:""2020-04-09T07:42:19Z,2020-04-09T07:34:10Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
26422:""2020-04-09T07:42:19Z",2020-04-09T07:34:10Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,37450
"26439:""2020-04-09T07:42:19Z,2020-04-09T07:34:10Z,#FelizMiercoles,http://twitter.com/search?q=%23FelizMiercoles,%23FelizMiercoles,61059
26479:""2020-04-09T08:43:13Z",2020-04-09T08:39:10Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,36541
"26495:""2020-04-09T08:43:13Z,2020-04-09T08:39:10Z,#FelizMiercoles,http://twitter.com/search?q=%23FelizMiercoles,%23FelizMiercoles,59472
26537:""2020-04-09T09:44:07Z",2020-04-09T09:39:11Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,34534
"31792:""2020-04-13T22:26:57Z,2020-04-13T22:22:09Z,Felipe V,http://twitter.com/search?q=%22Felipe+V%22,%22Felipe+V%22,
31897:""2020-04-14T00:28:50Z",2020-04-14T00:27:01Z,Felipe V,http://twitter.com/search?q=%22Felipe+V%22,%22Felipe+V%22,
"33714:""2020-04-15T14:05:09Z,2020-04-15T13:56:42Z,#FelizMiercoles,http://twitter.com/search?q=%23FelizMiercoles,%23FelizMiercoles,15451
33877:""2020-04-15T17:08:22Z",2020-04-15T17:02:56Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,
"34901:""2020-04-16T14:27:59Z,2020-04-16T14:20:58Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,21053
35226:""2020-04-16T20:33:48Z",2020-04-16T20:27:15Z,El Rey Felipe,http://twitter.com/search?q=%22El+Rey+Felipe%22,%22El+Rey+Felipe%22,
"35267:""2020-04-16T21:34:47Z,2020-04-16T21:27:13Z,El Rey Felipe,http://twitter.com/search?q=%22El+Rey+Felipe%22,%22El+Rey+Felipe%22,
35315:""2020-04-16T22:35:45Z",2020-04-16T22:32:17Z,Rey Felipe,http://twitter.com/search?q=%22Rey+Felipe%22,%22Rey+Felipe%22,
"35369:""2020-04-16T23:36:40Z,2020-04-16T23:32:13Z,Rey Felipe,http://twitter.com/search?q=%22Rey+Felipe%22,%22Rey+Felipe%22,
35419:""2020-04-17T00:37:35Z",2020-04-17T00:31:49Z,Rey Felipe,http://twitter.com/search?q=%22Rey+Felipe%22,%22Rey+Felipe%22,
"35464:""2020-04-17T01:38:31Z,2020-04-17T01:31:49Z,El Rey Felipe,http://twitter.com/search?q=%22El+Rey+Felipe%22,%22El+Rey+Felipe%22,
35508:""2020-04-17T02:39:28Z",2020-04-17T02:31:49Z,El Rey Felipe,http://twitter.com/search?q=%22El+Rey+Felipe%22,%22El+Rey+Felipe%22,
"49495:""2020-04-29T22:31:39Z,2020-04-29T22:28:19Z,Felipe de Borbón,http://twitter.com/search?q=%22Felipe+de+Borb%C3%B3n%22,%22Felipe+de+Borb%C3%B3n%22,
49548:""2020-04-29T23:32:36Z",2020-04-29T23:28:22Z,Felipe de Borbón,http://twitter.com/search?q=%22Felipe+de+Borb%C3%B3n%22,%22Felipe+de+Borb%C3%B3n%22,
"80844:""2020-06-11T10:53:17Z,2020-06-11T10:48:37Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
80886:""2020-06-11T11:54:17Z",2020-06-11T11:48:40Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,
"80970:""2020-06-11T13:56:19Z,2020-06-11T13:48:43Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,12938
81016:""2020-06-11T14:57:22Z",2020-06-11T14:48:43Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,16235
"81063:""2020-06-11T15:58:24Z,2020-06-11T15:53:44Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,19344
81113:""2020-06-11T16:59:26Z",2020-06-11T16:53:45Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,21809
"81165:""2020-06-11T18:00:29Z,2020-06-11T17:53:45Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,
81307:""2020-06-11T20:02:46Z",2020-06-11T19:58:47Z,#FelipeGonzalez,http://twitter.com/search?q=%23FelipeGonzalez,%23FelipeGonzalez,
"81542:""2020-06-12T04:11:12Z,2020-06-12T04:08:35Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,43289
81577:""2020-06-12T05:12:24Z",2020-06-12T05:08:10Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,43936
"81613:""2020-06-12T06:13:34Z,2020-06-12T06:08:15Z,#Felices26Bruno,http://twitter.com/search?q=%23Felices26Bruno,%23Felices26Bruno,
81619:""2020-06-12T06:13:34Z",2020-06-12T06:08:15Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,44764
"81658:""2020-06-12T07:14:33Z,2020-06-12T07:08:36Z,#Felices26Bruno,http://twitter.com/search?q=%23Felices26Bruno,%23Felices26Bruno,
81666:""2020-06-12T07:14:33Z",2020-06-12T07:08:36Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,45742
"81742:""2020-06-12T09:16:33Z,2020-06-12T09:13:36Z,#FelizFinde,http://twitter.com/search?q=%23FelizFinde,%23FelizFinde,
81772:""2020-06-12T09:16:33Z",2020-06-12T09:13:36Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,47549
"85597:""2020-06-16T02:47:40Z,2020-06-16T02:45:17Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,96178
85643:""2020-06-16T03:48:43Z",2020-06-16T03:45:06Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,95862
"85661:""2020-06-16T04:49:44Z,2020-06-16T04:45:06Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
85693:""2020-06-16T04:49:44Z",2020-06-16T04:45:06Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,95081
"85711:""2020-06-16T05:50:45Z,2020-06-16T05:45:04Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
85738:""2020-06-16T05:50:45Z",2020-06-16T05:45:04Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,92990
"85761:""2020-06-16T06:51:44Z,2020-06-16T06:45:07Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
85785:""2020-06-16T06:51:44Z",2020-06-16T06:45:07Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,89733
"85808:""2020-06-16T07:52:43Z,2020-06-16T07:45:08Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
85830:""2020-06-16T07:52:43Z",2020-06-16T07:45:08Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,86206
"85855:""2020-06-16T08:53:43Z,2020-06-16T08:50:19Z,#FelizMartes,http://twitter.com/search?q=%23FelizMartes,%23FelizMartes,
85889:""2020-06-16T08:53:43Z",2020-06-16T08:50:19Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,82819
"89009:""2020-06-19T09:07:36Z,2020-06-19T09:01:33Z,Felipe VI,http://twitter.com/search?q=%22Felipe+VI%22,%22Felipe+VI%22,
89023:""2020-06-19T09:07:36Z",2020-06-19T09:01:33Z,Rey Felipe,http://twitter.com/search?q=%22Rey+Felipe%22,%22Rey+Felipe%22,
"89060:""2020-06-19T10:08:35Z,2020-06-19T10:01:27Z,#FelizFinde,http://twitter.com/search?q=%23FelizFinde,%23FelizFinde,
89064:""2020-06-19T10:08:35Z",2020-06-19T10:01:27Z,Felipe VI,http://twitter.com/search?q=%22Felipe+VI%22,%22Felipe+VI%22,10645
"89100:""2020-06-19T11:09:35Z,2020-06-19T11:06:27Z,#FelizFinde,http://twitter.com/search?q=%23FelizFinde,%23FelizFinde,
89104:""2020-06-19T11:09:35Z",2020-06-19T11:06:27Z,Felipe VI,http://twitter.com/search?q=%22Felipe+VI%22,%22Felipe+VI%22,12414
"89133:""2020-06-19T12:10:36Z,2020-06-19T12:06:31Z,#FelizFinde,http://twitter.com/search?q=%23FelizFinde,%23FelizFinde,
89140:""2020-06-19T12:10:36Z",2020-06-19T12:06:31Z,Felipe VI,http://twitter.com/search?q=%22Felipe+VI%22,%22Felipe+VI%22,13945
"89787:""2020-06-20T03:26:08Z,2020-06-20T03:21:25Z,#FelizFinde,http://twitter.com/search?q=%23FelizFinde,%23FelizFinde,
89864:""2020-06-20T05:28:07Z",2020-06-20T05:21:23Z,Felipe VI,http://twitter.com/search?q=%22Felipe+VI%22,%22Felipe+VI%22,35201
"91329:""2020-06-21T18:04:37Z,2020-06-21T17:58:50Z,Felipe y Letizia,http://twitter.com/search?q=%22Felipe+y+Letizia%22,%22Felipe+y+Letizia%22,15743
91432:""2020-06-21T20:06:44Z",2020-06-21T19:58:48Z,Felipe y Letizia,http://twitter.com/search?q=%22Felipe+y+Letizia%22,%22Felipe+y+Letizia%22,18562
"91696:""2020-06-22T05:16:01Z,2020-06-22T05:10:03Z,#FelizSemana,http://twitter.com/search?q=%23FelizSemana,%23FelizSemana,
91707:""2020-06-22T05:16:01Z",2020-06-22T05:10:03Z,Felipe y Letizia,http://twitter.com/search?q=%22Felipe+y+Letizia%22,%22Felipe+y+Letizia%22,24297
"91767:""2020-06-22T07:18:00Z,2020-06-22T07:15:07Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,
91779:""2020-06-22T07:18:00Z",2020-06-22T07:15:07Z,Felipe y Letizia,http://twitter.com/search?q=%22Felipe+y+Letizia%22,%22Felipe+y+Letizia%22,25700
"91855:""2020-06-22T09:19:59Z,2020-06-22T09:15:09Z,#FelizLunes,http://twitter.com/search?q=%23FelizLunes,%23FelizLunes,
91886:""2020-06-22T09:19:59Z",2020-06-22T09:15:09Z,Felipe y Letizia,http://twitter.com/search?q=%22Felipe+y+Letizia%22,%22Felipe+y+Letizia%22,26531
"94089:""2020-06-24T13:13:40Z,2020-06-24T13:09:20Z,#FelizMiercoles,http://twitter.com/search?q=%23FelizMiercoles,%23FelizMiercoles,14569
94331:""2020-06-24T19:20:01Z",2020-06-24T19:19:26Z,Felipe Reyes,http://twitter.com/search?q=%22Felipe+Reyes%22,%22Felipe+Reyes%22,
"108799:""2020-07-08T08:44:31Z,2020-07-08T08:41:13Z,#FelizMiércoles,http://twitter.com/search?q=%23FelizMi%C3%A9rcoles,%23FelizMi%C3%A9rcoles,
108811:""2020-07-08T08:44:31Z",2020-07-08T08:41:13Z,Felipe VI,http://twitter.com/search?q=%22Felipe+VI%22,%22Felipe+VI%22,13229
"109317:""2020-07-08T19:55:33Z,2020-07-08T19:53:29Z,#PírateYaFelipeVI,http://twitter.com/search?q=%23P%C3%ADrateYaFelipeVI,%23P%C3%ADrateYaFelipeVI,
109356:""2020-07-08T20:56:33Z",2020-07-08T20:53:30Z,#PírateYaFelipeVI,http://twitter.com/search?q=%23P%C3%ADrateYaFelipeVI,%23P%C3%ADrateYaFelipeVI,
"109399:""2020-07-08T21:57:34Z,2020-07-08T21:53:25Z,#PírateYaFelipeVI,http://twitter.com/search?q=%23P%C3%ADrateYaFelipeVI,%23P%C3%ADrateYaFelipeVI,
109438:""2020-07-08T22:58:35Z",2020-07-08T22:53:23Z,#PírateYaFelipeVI,http://twitter.com/search?q=%23P%C3%ADrateYaFelipeVI,%23P%C3%ADrateYaFelipeVI,
"109479:""2020-07-08T23:59:35Z,2020-07-08T23:58:19Z,#PírateYaFelipeVI,http://twitter.com/search?q=%23P%C3%ADrateYaFelipeVI,%23P%C3%ADrateYaFelipeVI,
109570:""2020-07-09T02:01:37Z",2020-07-09T01:53:20Z,#PírateYaFelipeVI,http://twitter.com/search?q=%23P%C3%ADrateYaFelipeVI,%23P%C3%ADrateYaFelipeVI,
"109812:""2020-07-09T07:06:31Z,2020-07-09T06:58:15Z,#FelizMiercoles,http://twitter.com/search?q=%23FelizMiercoles,%23FelizMiercoles,46957
109821:""2020-07-09T07:06:31Z",2020-07-09T06:58:15Z,#PírateYaFelipeVI,http://twitter.com/search?q=%23P%C3%ADrateYaFelipeVI,%23P%C3%ADrateYaFelipeVI,
"109829:""2020-07-09T08:07:28Z,2020-07-09T08:03:15Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
109843:""2020-07-09T08:07:28Z",2020-07-09T08:03:15Z,Felipe VI,http://twitter.com/search?q=%22Felipe+VI%22,%22Felipe+VI%22,
"110301:""2020-07-09T17:16:24Z,2020-07-09T17:08:34Z,Felipe VI,http://twitter.com/search?q=%22Felipe+VI%22,%22Felipe+VI%22,22744
110358:""2020-07-09T18:17:25Z",2020-07-09T18:13:33Z,Felipe VI,http://twitter.com/search?q=%22Felipe+VI%22,%22Felipe+VI%22,24596
"110789:""2020-07-10T04:27:29Z,2020-07-10T04:21:35Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,47542
110794:""2020-07-10T04:27:29Z",2020-07-10T04:21:35Z,Felipe VI,http://twitter.com/search?q=%22Felipe+VI%22,%22Felipe+VI%22,32687
"110835:""2020-07-10T05:28:29Z,2020-07-10T05:26:33Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,47396
110840:""2020-07-10T05:28:29Z",2020-07-10T05:26:33Z,Felipe VI,http://twitter.com/search?q=%22Felipe+VI%22,%22Felipe+VI%22,32896
"111877:""2020-07-11T03:50:16Z,2020-07-11T03:46:29Z,#FelizFinde,http://twitter.com/search?q=%23FelizFinde,%23FelizFinde,
111912:""2020-07-11T04:51:15Z",2020-07-11T04:46:29Z,Felipe VI,http://twitter.com/search?q=%22Felipe+VI%22,%22Felipe+VI%22,24156
"116799:""2020-07-15T18:39:07Z,2020-07-15T18:32:50Z,Could Felipe,http://twitter.com/search?q=%22Could+Felipe%22,%22Could+Felipe%22,
116823:""2020-07-15T18:39:07Z",2020-07-15T18:32:50Z,#FelipeVIesCómplice,http://twitter.com/search?q=%23FelipeVIesC%C3%B3mplice,%23FelipeVIesC%C3%B3mplice,
"116843:""2020-07-15T19:40:08Z,2020-07-15T19:37:47Z,Could Felipe,http://twitter.com/search?q=%22Could+Felipe%22,%22Could+Felipe%22,
116878:""2020-07-15T19:40:08Z",2020-07-15T19:37:47Z,#FelipeVIesCómplice,http://twitter.com/search?q=%23FelipeVIesC%C3%B3mplice,%23FelipeVIesC%C3%B3mplice,
"116895:""2020-07-15T20:41:09Z,2020-07-15T20:37:48Z,Could Felipe,http://twitter.com/search?q=%22Could+Felipe%22,%22Could+Felipe%22,
116931:""2020-07-15T20:41:09Z",2020-07-15T20:37:48Z,#FelipeVIesCómplice,http://twitter.com/search?q=%23FelipeVIesC%C3%B3mplice,%23FelipeVIesC%C3%B3mplice,
"116950:""2020-07-15T21:42:09Z,2020-07-15T21:37:47Z,Could Felipe,http://twitter.com/search?q=%22Could+Felipe%22,%22Could+Felipe%22,
117009:""2020-07-15T22:43:09Z",2020-07-15T22:37:40Z,Could Felipe,http://twitter.com/search?q=%22Could+Felipe%22,%22Could+Felipe%22,
"117067:""2020-07-15T23:44:08Z,2020-07-15T23:37:34Z,Could Felipe,http://twitter.com/search?q=%22Could+Felipe%22,%22Could+Felipe%22,
117081:""2020-07-15T23:44:08Z",2020-07-15T23:37:34Z,#FelipeVIesCómplice,http://twitter.com/search?q=%23FelipeVIesC%C3%B3mplice,%23FelipeVIesC%C3%B3mplice,
"117123:""2020-07-16T00:45:07Z,2020-07-16T00:42:34Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,
117133:""2020-07-16T00:45:07Z",2020-07-16T00:42:34Z,#FelipeVIesCómplice,http://twitter.com/search?q=%23FelipeVIesC%C3%B3mplice,%23FelipeVIesC%C3%B3mplice,
"117338:""2020-07-16T05:50:10Z,2020-07-16T05:47:29Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
117371:""2020-07-16T05:50:10Z",2020-07-16T05:47:29Z,Could Felipe,http://twitter.com/search?q=%22Could+Felipe%22,%22Could+Felipe%22,
"117388:""2020-07-16T06:51:06Z,2020-07-16T06:47:32Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
117400:""2020-07-16T06:51:06Z",2020-07-16T06:47:32Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,
"117438:""2020-07-16T07:52:05Z,2020-07-16T07:42:33Z,#FelizJueves,http://twitter.com/search?q=%23FelizJueves,%23FelizJueves,
117449:""2020-07-16T07:52:05Z",2020-07-16T07:42:33Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,
"118533:""2020-07-17T10:17:57Z,2020-07-17T10:12:56Z,#FelizFinde,http://twitter.com/search?q=%23FelizFinde,%23FelizFinde,
118540:""2020-07-17T10:17:57Z",2020-07-17T10:12:56Z,Felipe González,http://twitter.com/search?q=%22Felipe+Gonz%C3%A1lez%22,%22Felipe+Gonz%C3%A1lez%22,12757
